,uId,storeId,action,eventTime
17613,2818,0,appRedirect,71.6103561918876
17614,2819,2,serverInit,71.6116912185609
17615,2819,2,viewAppPage,71.61170741752382
17616,2819,2,appPageScroll,71.61198098682478
17617,2819,2,appPageScroll,71.61225996702377
17618,2820,1,serverInit,71.61308117101063
17619,2820,1,viewAppPage,71.61337982215207
17620,2820,1,galleryScroll,71.61422759919908
17621,2820,1,galleryScroll,71.61492388136425
17622,2820,1,galleryScroll,71.61538695007334
17623,2820,1,galleryScroll,71.61561620546651
17624,2820,1,galleryScroll,71.61565295219529
17625,2821,0,serverInit,71.62775350996498
17626,2821,0,viewAppPage,71.62825073221954
17627,2821,0,galleryScroll,71.62999167577067
17637,2822,2,serverInit,71.63092198650975
17628,2821,0,galleryScroll,71.6309887860235
17629,2821,0,galleryScroll,71.63105355518834
17630,2821,0,galleryScroll,71.63106607715964
17631,2821,0,galleryScroll,71.63111735569271
17638,2822,2,viewAppPage,71.63114067857356
17632,2821,0,galleryScroll,71.6312317498178
17639,2822,2,galleryScroll,71.6313022760506
17633,2821,0,galleryScroll,71.63135874844374
17640,2822,2,galleryScroll,71.6313976328937
17641,2822,2,galleryScroll,71.6315894019697
17642,2822,2,galleryScroll,71.63167233117024
17644,2823,1,serverInit,71.63173251427504
17645,2823,1,viewAppPage,71.63183794925838
17634,2821,0,galleryScroll,71.6320039651934
17643,2822,2,appRedirect,71.63201836551991
17635,2821,0,galleryScroll,71.63209616581138
17636,2821,0,galleryScroll,71.63261197652453
17646,2824,2,serverInit,71.63623252099678
17647,2824,2,viewAppPage,71.63623774670381
17648,2824,2,galleryScroll,71.63686644200564
17649,2824,2,galleryScroll,71.63694848116727
17650,2824,2,galleryScroll,71.63740844389328
17651,2824,2,galleryScroll,71.63819536194121
17652,2824,2,galleryScroll,71.63880575836886
17653,2824,2,galleryScroll,71.63900905210375
17654,2824,2,galleryScroll,71.63920476341895
17655,2824,2,galleryScroll,71.63935164645162
17656,2824,2,appPageScroll,71.63942076978581
17657,2825,2,serverInit,71.65362239109001
17658,2825,2,viewAppPage,71.65367773187526
17659,2825,2,galleryScroll,71.65539991151473
17660,2825,2,galleryScroll,71.65576506473366
17661,2825,2,galleryScroll,71.65604103200701
17662,2825,2,galleryScroll,71.65624671189619
17663,2825,2,appRedirect,71.65630756856629
17664,2826,0,serverInit,71.6583451164469
17665,2827,2,serverInit,71.66571770711437
17666,2827,2,viewAppPage,71.6658379351954
17667,2827,2,galleryScroll,71.66644502437047
17668,2827,2,galleryScroll,71.66679337993062
17669,2827,2,galleryScroll,71.66749940607924
17670,2827,2,galleryScroll,71.66792305278621
17671,2827,2,galleryScroll,71.6680285177491
17672,2827,2,appRedirect,71.66812212567851
17673,2828,0,serverInit,71.66900246780024
17674,2828,0,viewAppPage,71.66913451796039
17675,2828,0,galleryScroll,71.66918513219785
17676,2828,0,galleryScroll,71.66976307982162
17677,2828,0,galleryScroll,71.67003135372619
17678,2828,0,galleryScroll,71.67045974395639
17679,2828,0,galleryScroll,71.67049718481499
17680,2828,0,appRedirect,71.67051152377942
17681,2829,2,serverInit,71.74713068578085
17682,2829,2,viewAppPage,71.74718827636916
17683,2829,2,appPageScroll,71.74726757973588
17684,2829,2,appPageScroll,71.74742755329318
17685,2829,2,appPageScroll,71.74781462486942
17686,2829,2,appPageScroll,71.74803527890262
17687,2829,2,openReviews,71.74892362341434
17688,2829,2,appRedirect,71.75346490331702
17689,2830,0,serverInit,71.75674444491212
17690,2831,0,serverInit,71.76071602874438
17691,2832,2,serverInit,71.76303572976161
17692,2832,2,viewAppPage,71.76331983279519
17693,2832,2,openReviews,71.76392204119465
17701,2833,0,serverInit,71.76487396119677
17702,2833,0,viewAppPage,71.76548594904403
17703,2833,0,galleryScroll,71.76583807983366
17704,2833,0,galleryScroll,71.76637848293427
17705,2833,0,galleryScroll,71.7664574908847
17706,2833,0,galleryScroll,71.76654299909934
17707,2834,1,serverInit,71.76850195302477
17708,2834,1,viewAppPage,71.76858867424929
17709,2834,1,galleryScroll,71.76897419241607
17710,2834,1,galleryScroll,71.7695977973387
17711,2834,1,galleryScroll,71.7696803750187
17712,2834,1,galleryScroll,71.77008960731833
17713,2834,1,galleryScroll,71.77010013533726
17714,2834,1,galleryScroll,71.7704381659212
17715,2834,1,galleryScroll,71.77073289526204
17716,2834,1,galleryScroll,71.77076777216257
17717,2834,1,appRedirect,71.7709890254473
17694,2832,2,appPageScroll,71.7737623307354
17695,2832,2,appPageScroll,71.77388842144796
17696,2832,2,galleryScroll,71.77420574201825
17697,2832,2,galleryScroll,71.77449293325586
17698,2832,2,galleryScroll,71.77476146317002
17699,2832,2,galleryScroll,71.7759526109887
17700,2832,2,galleryScroll,71.77596939515287
17718,2835,2,serverInit,71.79256054944419
17719,2835,2,viewAppPage,71.79257465939122
17720,2835,2,galleryScroll,71.79308033969527
17721,2835,2,galleryScroll,71.79336042874544
17730,2836,0,serverInit,71.79395003606474
17731,2836,0,viewAppPage,71.79398678349234
17722,2835,2,galleryScroll,71.79407129994851
17723,2835,2,galleryScroll,71.79409259931845
17724,2835,2,galleryScroll,71.79442475096747
17725,2835,2,galleryScroll,71.79467493295284
17726,2835,2,galleryScroll,71.79498092916745
17727,2835,2,appPageScroll,71.7952056784729
17728,2835,2,appPageScroll,71.79549090395417
17729,2835,2,appRedirect,71.79559223149607
17732,2836,0,appPageScroll,71.7974200079529
17733,2836,0,appPageScroll,71.79777182726839
17734,2836,0,appPageScroll,71.79781641147062
17735,2836,0,galleryScroll,71.79790097471376
17736,2836,0,galleryScroll,71.79823894313729
17737,2836,0,galleryScroll,71.7983547334248
17738,2837,1,serverInit,71.81666772885741
17739,2837,1,viewAppPage,71.81676531023594
17740,2837,1,appPageScroll,71.81766814523205
17741,2837,1,galleryScroll,71.81779355285208
17742,2837,1,galleryScroll,71.81832855177576
17743,2837,1,galleryScroll,71.81853923853414
17744,2838,2,serverInit,71.84889568360387
17745,2838,2,viewAppPage,71.84903183832935
17746,2838,2,galleryScroll,71.8493356626473
17747,2838,2,galleryScroll,71.8493810306354
17748,2838,2,galleryScroll,71.849713735903
17749,2838,2,galleryScroll,71.85005242038467
17750,2838,2,galleryScroll,71.85011890800233
17751,2839,2,serverInit,71.85195565221788
17752,2839,2,viewAppPage,71.85208798495452
17754,2840,2,serverInit,71.85225987265885
17755,2840,2,viewAppPage,71.85262876849733
17756,2840,2,galleryScroll,71.85263353096035
17757,2840,2,galleryScroll,71.85268626440595
17758,2840,2,galleryScroll,71.85289477553373
17753,2839,2,appRedirect,71.85294238102425
17759,2840,2,galleryScroll,71.85303462412851
17760,2840,2,galleryScroll,71.85348874005767
17761,2841,1,serverInit,71.8552966375639
17762,2841,1,viewAppPage,71.85555191445427
17764,2842,0,serverInit,71.85564434240911
17765,2842,0,viewAppPage,71.85565948833433
17763,2841,1,appRedirect,71.8564471897555
17766,2843,1,serverInit,71.86685690631586
17767,2843,1,viewAppPage,71.86703818282449
17768,2843,1,appRedirect,71.86811928647354
17769,2844,2,serverInit,71.87561906485958
17770,2844,2,viewAppPage,71.87580176415982
17771,2844,2,galleryScroll,71.87873668408271
17784,2845,2,serverInit,71.88024926851733
17772,2844,2,galleryScroll,71.88035286996276
17785,2845,2,viewAppPage,71.88089611608373
17773,2844,2,galleryScroll,71.8809372483557
17774,2844,2,appPageScroll,71.88110943556228
17786,2845,2,galleryScroll,71.88115987802496
17787,2845,2,galleryScroll,71.88128446900386
17788,2845,2,galleryScroll,71.88138731017295
17775,2844,2,appPageScroll,71.88148665348736
17776,2844,2,appPageScroll,71.88159564743631
17777,2844,2,appPageScroll,71.8818480777514
17778,2844,2,appPageScroll,71.88205512852811
17779,2844,2,appPageScroll,71.8820686583137
17789,2845,2,galleryScroll,71.88208432171254
17780,2844,2,appPageScroll,71.88224210319805
17781,2844,2,appPageScroll,71.88230452180868
17782,2844,2,appPageScroll,71.88239134715248
17790,2845,2,appPageScroll,71.88249391685443
17791,2845,2,appPageScroll,71.88257389944928
17783,2844,2,rmd,71.8827039544843
17792,2846,2,serverInit,71.91704356124335
17793,2846,2,viewAppPage,71.91755611708383
17794,2846,2,galleryScroll,71.91839544105062
17795,2846,2,galleryScroll,71.9184584254847
17796,2846,2,galleryScroll,71.91900642723445
17797,2846,2,galleryScroll,71.91951756914308
17798,2846,2,galleryScroll,71.92002504318899
17799,2847,2,serverInit,71.94959075246803
17800,2847,2,viewAppPage,71.94994542563174
17801,2847,2,galleryScroll,71.95073116173369
17802,2847,2,galleryScroll,71.9508176494853
17803,2847,2,galleryScroll,71.95087773909195
17804,2847,2,galleryScroll,71.95123780647502
17805,2848,1,serverInit,71.96062514584345
17806,2848,1,viewAppPage,71.96093257266091
17807,2848,1,appRedirect,71.96117039671809
17808,2849,0,serverInit,71.97275126040495
17809,2849,0,viewAppPage,71.97305833894063
17810,2849,0,openReviews,71.97357687073067
17811,2849,0,appPageScroll,71.98030491150236
17812,2849,0,appPageScroll,71.98067190741425
17813,2849,0,galleryScroll,71.98086363817718
17814,2849,0,galleryScroll,71.98107656937476
17815,2849,0,galleryScroll,71.98111380585952
17816,2850,2,serverInit,72.02026822475504
17817,2850,2,viewAppPage,72.02053297300066
17818,2851,2,serverInit,72.03554557352196
17819,2851,2,viewAppPage,72.03560882610522
17820,2851,2,galleryScroll,72.03613689450603
17821,2851,2,galleryScroll,72.0363881494444
17822,2851,2,galleryScroll,72.03647233462151
17823,2852,2,serverInit,72.0617159339303
17824,2852,2,viewAppPage,72.06181564916557
17825,2852,2,galleryScroll,72.06191246979029
17826,2852,2,galleryScroll,72.06196424430101
17827,2852,2,galleryScroll,72.06197930775153
17828,2852,2,appRedirect,72.06219054322422
17829,2853,2,serverInit,72.07643947141705
17830,2853,2,viewAppPage,72.07694991982319
17831,2853,2,appPageScroll,72.07821532123526
17832,2853,2,appPageScroll,72.07866498679945
17833,2853,2,galleryScroll,72.07871293213714
17834,2853,2,galleryScroll,72.0791088239146
17835,2853,2,galleryScroll,72.07926829071678
17836,2853,2,galleryScroll,72.07962362884437
17837,2853,2,galleryScroll,72.07963017534273
17838,2854,2,serverInit,72.08525938321107
17839,2854,2,viewAppPage,72.08558245374927
17840,2854,2,appPageScroll,72.08696361800118
17841,2854,2,galleryScroll,72.08714896521671
17842,2854,2,galleryScroll,72.08719281511063
17843,2854,2,galleryScroll,72.08722033289538
17844,2854,2,galleryScroll,72.08750593507581
17845,2854,2,galleryScroll,72.0878201633357
17846,2854,2,openReviews,72.08851882406537
17847,2855,0,serverInit,72.11631531336305
17848,2855,0,viewAppPage,72.11632260653069
17849,2855,0,galleryScroll,72.11658302002088
17850,2855,0,galleryScroll,72.11718339627035
17851,2855,0,galleryScroll,72.11784938845881
17852,2855,0,galleryScroll,72.11834004375777
17853,2855,0,galleryScroll,72.11870236931178
17854,2855,0,galleryScroll,72.1190988693571
17855,2856,1,serverInit,72.13572177725095
17856,2857,2,serverInit,72.13583816225098
17857,2857,2,viewAppPage,72.13592088249891
17858,2857,2,galleryScroll,72.13677823619317
17859,2858,2,serverInit,72.13768315705929
17860,2858,2,viewAppPage,72.13771314465936
17861,2858,2,galleryScroll,72.13772195348417
17862,2858,2,galleryScroll,72.13848796017655
17863,2858,2,galleryScroll,72.13854646831324
17864,2859,1,serverInit,72.14202507059663
17865,2859,1,viewAppPage,72.14268329487854
17866,2859,1,galleryScroll,72.14422306790462
17867,2859,1,galleryScroll,72.14429586705218
17868,2859,1,galleryScroll,72.14433949823966
17869,2859,1,galleryScroll,72.14502302660448
17870,2859,1,galleryScroll,72.14515096764947
17871,2860,2,serverInit,72.1459914455946
17872,2860,2,viewAppPage,72.14623703084412
17873,2860,2,galleryScroll,72.1466919567197
17874,2861,0,serverInit,72.1503906392377
17875,2861,0,viewAppPage,72.15167480919656
17880,2862,1,serverInit,72.15233333708134
17881,2862,1,viewAppPage,72.15264762502606
17882,2862,1,galleryScroll,72.15298506774249
17883,2862,1,galleryScroll,72.15331644816007
17876,2861,0,galleryScroll,72.15349874245884
17877,2861,0,galleryScroll,72.15351048893358
17878,2861,0,galleryScroll,72.15394288813518
17879,2861,0,galleryScroll,72.15443544318026
17884,2862,1,galleryScroll,72.15463427649819
17885,2862,1,galleryScroll,72.15559256336768
17886,2862,1,galleryScroll,72.15575403906756
17887,2863,1,serverInit,72.19975387767472
17888,2863,1,viewAppPage,72.19988745961702
17889,2863,1,appPageScroll,72.20046385748975
17890,2863,1,galleryScroll,72.20077193312926
17891,2863,1,galleryScroll,72.20158407159087
17892,2863,1,galleryScroll,72.20164331528288
17893,2863,1,galleryScroll,72.20180247852035
17894,2863,1,galleryScroll,72.20205060586889
17895,2863,1,galleryScroll,72.20224754875079
17896,2863,1,galleryScroll,72.20231090466595
17897,2863,1,appRedirect,72.2025873256635
17898,2864,1,serverInit,72.20844452195439
17899,2864,1,viewAppPage,72.20853712031516
17900,2864,1,galleryScroll,72.20858242401012
17901,2864,1,galleryScroll,72.20862577301241
17902,2864,1,galleryScroll,72.20869299686655
17903,2864,1,appRedirect,72.20879090337868
17904,2865,2,serverInit,72.22037062617298
17905,2865,2,viewAppPage,72.22068169317463
17906,2865,2,galleryScroll,72.22077951413958
17907,2865,2,galleryScroll,72.22144547902272
17908,2865,2,galleryScroll,72.2216062289267
17909,2865,2,galleryScroll,72.22182607155435
17910,2865,2,galleryScroll,72.22287958901566
17911,2865,2,galleryScroll,72.22363009577495
17912,2865,2,galleryScroll,72.22406579666841
17913,2865,2,galleryScroll,72.22410725423575
17914,2865,2,galleryScroll,72.22437864358317
17915,2865,2,appRedirect,72.22448817597427
17916,2866,0,serverInit,72.24615304708374
17917,2866,0,viewAppPage,72.24640602760353
17924,2867,1,serverInit,72.24664308118386
17925,2867,1,viewAppPage,72.24683667654514
17918,2866,0,appPageScroll,72.24687951538567
17919,2866,0,appPageScroll,72.24692210599893
17920,2866,0,appPageScroll,72.24745960826017
17921,2866,0,appPageScroll,72.24762452151533
17922,2866,0,appPageScroll,72.24776549004717
17923,2866,0,appPageScroll,72.2479560607885
17926,2868,2,serverInit,72.2486645766598
17927,2868,2,viewAppPage,72.2491294955792
17928,2868,2,galleryScroll,72.24984096690415
17929,2868,2,galleryScroll,72.25011995880867
17930,2868,2,galleryScroll,72.25028602910497
17931,2868,2,galleryScroll,72.25078617541193
17932,2869,1,serverInit,72.27202716780688
17933,2869,1,viewAppPage,72.27209870409209
17934,2869,1,galleryScroll,72.27218765599547
17935,2869,1,galleryScroll,72.27294449339153
17936,2869,1,galleryScroll,72.2730103531656
17937,2869,1,galleryScroll,72.27339221477445
17938,2869,1,galleryScroll,72.27354202078301
17939,2869,1,galleryScroll,72.27363543914652
17940,2869,1,galleryScroll,72.27366709123041
17941,2869,1,galleryScroll,72.27371544163626
17942,2869,1,galleryScroll,72.2738567899033
17943,2869,1,galleryScroll,72.273862320646
17944,2869,1,appPageScroll,72.27422484545092
17945,2869,1,appPageScroll,72.27450799309399
17946,2869,1,appRedirect,72.276072155146
17947,2870,0,serverInit,72.28207356741191
17948,2870,0,viewAppPage,72.28219468056577
17949,2871,2,serverInit,72.28554932617384
17950,2871,2,viewAppPage,72.28557260711884
17951,2871,2,appRedirect,72.28599792698274
17952,2872,1,serverInit,72.30989656735429
17953,2872,1,viewAppPage,72.31003566484121
17954,2872,1,appPageScroll,72.3108507282197
17955,2872,1,appPageScroll,72.3110581765585
17956,2872,1,appPageScroll,72.31171639600787
17957,2873,2,serverInit,72.31661299952043
17958,2873,2,viewAppPage,72.31675276536951
17959,2873,2,galleryScroll,72.31713236737916
17960,2873,2,appPageScroll,72.3172731980291
17961,2874,0,serverInit,72.31866110502651
17962,2874,0,viewAppPage,72.31934549200328
17963,2874,0,galleryScroll,72.31978716130598
17964,2874,0,galleryScroll,72.31985035234598
17965,2874,0,galleryScroll,72.32010507692848
17966,2874,0,galleryScroll,72.32032471620488
17969,2875,2,serverInit,72.32038646767192
17970,2875,2,viewAppPage,72.3205818796613
17967,2874,0,galleryScroll,72.32064422876381
17968,2874,0,appRedirect,72.32092491162348
17971,2875,2,galleryScroll,72.32139403103744
17972,2875,2,galleryScroll,72.32167748737656
17973,2875,2,galleryScroll,72.3220529387612
17974,2875,2,galleryScroll,72.32210167647617
17975,2875,2,galleryScroll,72.32294823491817
17976,2875,2,galleryScroll,72.32305869168461
17977,2875,2,galleryScroll,72.3232948143954
17978,2875,2,galleryScroll,72.32358201265846
17979,2875,2,appRedirect,72.32392368806498
17980,2876,2,serverInit,72.33246027138104
17981,2876,2,viewAppPage,72.3326186873601
17982,2876,2,galleryScroll,72.33354429401207
17983,2876,2,galleryScroll,72.33368661744963
17984,2876,2,galleryScroll,72.3338748797992
17985,2876,2,galleryScroll,72.33463748613055
17986,2876,2,galleryScroll,72.33511416778119
17987,2876,2,appPageScroll,72.33519696830608
17989,2877,0,serverInit,72.335242687722
17990,2877,0,viewAppPage,72.33536879340944
17988,2876,2,appPageScroll,72.33539567091198
17991,2877,0,appRedirect,72.33599968464736
17992,2878,1,serverInit,72.33740967770737
17993,2878,1,viewAppPage,72.33744432829346
17994,2878,1,galleryScroll,72.33781107747542
17995,2878,1,galleryScroll,72.33825413663665
17996,2878,1,galleryScroll,72.33931497866033
17997,2878,1,galleryScroll,72.33932047481568
17998,2878,1,galleryScroll,72.33938610399571
17999,2878,1,galleryScroll,72.33978249957865
18000,2878,1,galleryScroll,72.33998832134877
18001,2878,1,galleryScroll,72.3400182416794
18002,2878,1,galleryScroll,72.34019147224133
18003,2878,1,galleryScroll,72.34130574351322
18004,2878,1,appRedirect,72.34163625570272
18005,2879,2,serverInit,72.35398991668373
18006,2879,2,viewAppPage,72.3543624627418
18007,2879,2,galleryScroll,72.35552690446005
18008,2879,2,galleryScroll,72.35589375593274
18009,2879,2,galleryScroll,72.35593299455894
18010,2879,2,galleryScroll,72.35618698466489
18011,2879,2,galleryScroll,72.35668645494636
18012,2879,2,galleryScroll,72.35690649076561
18013,2879,2,galleryScroll,72.35697054590341
18014,2879,2,galleryScroll,72.35698847728088
18015,2879,2,galleryScroll,72.35704836599791
18016,2879,2,galleryScroll,72.35827253013096
18017,2880,1,serverInit,72.36884868338082
18018,2880,1,viewAppPage,72.36911557309706
18019,2880,1,galleryScroll,72.36954087353611
18020,2880,1,galleryScroll,72.37018269830943
18021,2880,1,galleryScroll,72.37038922099687
18022,2880,1,galleryScroll,72.37060471890732
18023,2880,1,galleryScroll,72.37068271601659
18024,2881,0,serverInit,72.37251491509105
18025,2881,0,viewAppPage,72.37276407234899
18026,2881,0,galleryScroll,72.37340458528189
18027,2881,0,galleryScroll,72.3736665333224
18028,2881,0,galleryScroll,72.37447679964167
18029,2881,0,galleryScroll,72.37537482982874
18030,2882,1,serverInit,72.3757941227088
18031,2883,2,serverInit,72.38321361375364
18032,2883,2,viewAppPage,72.38335419280072
18038,2884,0,serverInit,72.38369560774936
18039,2884,0,viewAppPage,72.38446202899071
18040,2884,0,appRedirect,72.38478697361228
18033,2883,2,galleryScroll,72.38582110539332
18041,2885,2,serverInit,72.3864126383687
18042,2885,2,viewAppPage,72.38654874393328
18043,2885,2,galleryScroll,72.38690697881394
18034,2883,2,galleryScroll,72.38696023297642
18044,2885,2,galleryScroll,72.38720304741518
18045,2885,2,galleryScroll,72.38738832604726
18035,2883,2,galleryScroll,72.38743488248227
18046,2885,2,galleryScroll,72.38753291272735
18036,2883,2,galleryScroll,72.3878418356325
18037,2883,2,galleryScroll,72.38807721506934
18047,2885,2,galleryScroll,72.38833522277707
18048,2885,2,galleryScroll,72.38854036697795
18049,2885,2,appRedirect,72.38871277251864
18050,2886,2,serverInit,72.40196754702451
18051,2886,2,viewAppPage,72.40252173276504
18052,2886,2,galleryScroll,72.40312988119295
18053,2886,2,galleryScroll,72.40323189957068
18054,2886,2,galleryScroll,72.40362880590132
18055,2886,2,galleryScroll,72.40434421973852
18056,2886,2,galleryScroll,72.40460128902029
18057,2886,2,galleryScroll,72.40476615259207
18058,2887,1,serverInit,72.40704681091259
18059,2887,1,viewAppPage,72.40720525812262
18060,2887,1,appRedirect,72.40755527262176
18061,2888,1,serverInit,72.41576970001776
18062,2888,1,viewAppPage,72.41584577735932
18063,2889,0,serverInit,72.4406384956125
18064,2889,0,viewAppPage,72.4407602527518
18065,2889,0,appRedirect,72.44100587305309
18066,2890,2,serverInit,72.46966605807805
18067,2890,2,viewAppPage,72.47004156963973
18076,2891,1,serverInit,72.47024352280927
18068,2890,2,galleryScroll,72.4708510405228
18069,2890,2,galleryScroll,72.47107769286902
18077,2891,1,viewAppPage,72.47151091931273
18078,2891,1,galleryScroll,72.47151785064997
18070,2890,2,galleryScroll,72.4715280148869
18079,2891,1,galleryScroll,72.4716765420141
18080,2891,1,galleryScroll,72.4721632599074
18081,2891,1,galleryScroll,72.47227332839054
18082,2891,1,appRedirect,72.47237913229691
18071,2890,2,galleryScroll,72.4727118074865
18072,2890,2,openReviews,72.47342008450845
18073,2890,2,appPageScroll,72.4741374256268
18074,2890,2,appPageScroll,72.47437065398573
18075,2890,2,appRedirect,72.47473043293756
18083,2892,2,serverInit,72.49337442589716
18084,2892,2,viewAppPage,72.4943815653491
18085,2892,2,galleryScroll,72.49495192871943
18086,2892,2,galleryScroll,72.49510355220306
18087,2892,2,galleryScroll,72.49567742034353
18088,2892,2,galleryScroll,72.49607501692817
18089,2892,2,galleryScroll,72.49610064344652
18090,2892,2,galleryScroll,72.49695676601694
18091,2892,2,galleryScroll,72.49721211886754
18092,2892,2,galleryScroll,72.49810838843592
18093,2892,2,galleryScroll,72.49920339716158
18094,2892,2,galleryScroll,72.50032035530292
18095,2892,2,galleryScroll,72.50047744794996
18096,2892,2,galleryScroll,72.50172385147886
18097,2892,2,galleryScroll,72.5020403431981
18098,2892,2,galleryScroll,72.50206341171176
18099,2893,1,serverInit,72.55321328705381
18100,2893,1,viewAppPage,72.55352640012197
18101,2894,0,serverInit,72.5556458249021
18102,2894,0,viewAppPage,72.55572022229327
18103,2895,2,serverInit,72.55753245447582
18104,2895,2,viewAppPage,72.55757361845804
18105,2895,2,appRedirect,72.55780782923121
18106,2896,2,serverInit,72.58960766399144
18107,2896,2,viewAppPage,72.58963478145742
18108,2897,0,serverInit,72.60807517258874
18109,2898,1,serverInit,72.60970959502036
18110,2898,1,viewAppPage,72.60979276603831
18111,2898,1,appPageScroll,72.61176608691663
18112,2898,1,appPageScroll,72.61181882550856
18113,2898,1,appPageScroll,72.61212522236555
18114,2898,1,appPageScroll,72.6126148664132
18115,2898,1,appPageScroll,72.61267816443439
18116,2898,1,appPageScroll,72.61387933275736
18117,2898,1,appPageScroll,72.61409852778685
18118,2898,1,appPageScroll,72.61420538873436
18119,2898,1,appPageScroll,72.61560954716651
18120,2898,1,appPageScroll,72.61594285726191
18121,2898,1,openReviews,72.6162415427306
18122,2898,1,galleryScroll,72.61764498006166
18123,2899,2,serverInit,72.64742639033764
18124,2899,2,viewAppPage,72.64757533228429
18125,2899,2,galleryScroll,72.64819809271523
18126,2899,2,galleryScroll,72.64825915151339
18127,2899,2,galleryScroll,72.6485494580914
18128,2899,2,galleryScroll,72.64871268632989
18129,2900,1,serverInit,72.65344548059669
18130,2900,1,viewAppPage,72.65360603898637
18131,2900,1,appRedirect,72.6542042353907
18132,2901,0,serverInit,72.68166787668639
18133,2901,0,viewAppPage,72.68177382410401
18134,2901,0,galleryScroll,72.68240952957466
18135,2901,0,galleryScroll,72.68258120114297
18136,2901,0,galleryScroll,72.68272535967048
18137,2901,0,galleryScroll,72.68293960915584
18138,2901,0,appPageScroll,72.68297822941382
18139,2901,0,appPageScroll,72.68313884878799
18140,2902,0,serverInit,72.74907444296676
18141,2902,0,viewAppPage,72.74927162483849
18142,2903,2,serverInit,72.74973235046107
18143,2903,2,viewAppPage,72.74985943396692
18144,2903,2,galleryScroll,72.75181183189764
18145,2903,2,galleryScroll,72.75204326398749
18146,2903,2,appRedirect,72.75218477244005
18147,2904,2,serverInit,72.78268342427523
18148,2904,2,viewAppPage,72.78281195296528
18149,2904,2,galleryScroll,72.7828244495166
18150,2904,2,galleryScroll,72.78348732102468
18151,2904,2,galleryScroll,72.78349783238293
18152,2904,2,galleryScroll,72.78363971669036
18153,2904,2,galleryScroll,72.78365140570237
18154,2905,2,serverInit,72.80770936594992
18155,2905,2,viewAppPage,72.80775309448809
18156,2905,2,galleryScroll,72.80844825314132
18157,2905,2,galleryScroll,72.80917350495592
18158,2905,2,galleryScroll,72.80918019449079
18159,2905,2,galleryScroll,72.80925750311643
18160,2905,2,galleryScroll,72.80960583492632
18161,2905,2,galleryScroll,72.81005665896305
18162,2906,1,serverInit,72.82017669029088
18163,2906,1,viewAppPage,72.8202719272392
18164,2907,0,serverInit,72.83680299535513
18165,2907,0,viewAppPage,72.8374194797882
18166,2907,0,appPageScroll,72.83858025337948
18167,2907,0,appPageScroll,72.83893705140615
18168,2907,0,galleryScroll,72.83932422790649
18169,2907,0,galleryScroll,72.84108381259807
18170,2908,1,serverInit,72.85846169396623
18171,2908,1,viewAppPage,72.85850853200607
18172,2909,1,serverInit,72.88407973165933
18173,2909,1,viewAppPage,72.8843004977365
18174,2909,1,galleryScroll,72.88533639816535
18175,2909,1,galleryScroll,72.88534400158662
18176,2909,1,galleryScroll,72.88543787849727
18177,2910,2,serverInit,72.88793783535876
18178,2910,2,viewAppPage,72.88810569019051
18179,2910,2,galleryScroll,72.8881077050604
18180,2910,2,galleryScroll,72.88923767441395
18181,2910,2,galleryScroll,72.88966918102115
18182,2910,2,galleryScroll,72.89036838476788
18183,2910,2,appRedirect,72.89041718570274
18184,2911,0,serverInit,72.90831662909139
18192,2912,2,serverInit,72.90834950070605
18193,2912,2,viewAppPage,72.90842545454329
18194,2912,2,galleryScroll,72.90855798529158
18195,2912,2,galleryScroll,72.90861369022532
18196,2912,2,galleryScroll,72.90864546590738
18197,2912,2,galleryScroll,72.90867116147052
18185,2911,0,viewAppPage,72.90869582082436
18186,2911,0,galleryScroll,72.90879127768477
18187,2911,0,galleryScroll,72.90883052371962
18198,2912,2,galleryScroll,72.9091174340759
18188,2911,0,galleryScroll,72.90928149565534
18189,2911,0,galleryScroll,72.90930335118965
18190,2911,0,galleryScroll,72.90940348147029
18191,2911,0,appRedirect,72.9094651176408
18199,2913,0,serverInit,72.93170882921525
18200,2913,0,viewAppPage,72.93178490752294
18201,2913,0,galleryScroll,72.93218032667504
18202,2913,0,galleryScroll,72.9324469123946
18203,2913,0,galleryScroll,72.93315477597764
18204,2913,0,galleryScroll,72.93325321700983
18205,2913,0,galleryScroll,72.93326511425941
18206,2913,0,galleryScroll,72.93422252359503
18207,2913,0,galleryScroll,72.93466447306402
18208,2914,2,serverInit,72.95865989671368
18209,2914,2,viewAppPage,72.95867062975441
18210,2914,2,galleryScroll,72.95922987545939
18211,2914,2,galleryScroll,72.95950879987674
18212,2914,2,galleryScroll,72.95954212622749
18213,2915,1,serverInit,72.97279725386137
18214,2916,0,serverInit,72.99731309556869
18215,2916,0,viewAppPage,72.99742135139056
18216,2916,0,galleryScroll,72.99904997362819
18224,2917,2,serverInit,72.99906894028621
18225,2917,2,viewAppPage,72.9996246190847
18217,2916,0,galleryScroll,72.99990187718149
18218,2916,0,galleryScroll,73.00004980660216
18219,2916,0,galleryScroll,73.00036952993683
18220,2916,0,appPageScroll,73.00037860900133
18221,2916,0,appPageScroll,73.00060017386411
18222,2916,0,appPageScroll,73.00067824587666
18223,2916,0,appPageScroll,73.00086622818192
18226,2917,2,galleryScroll,73.00093468777982
18227,2917,2,galleryScroll,73.00107664035161
18228,2918,1,serverInit,73.01708528720648
18229,2918,1,viewAppPage,73.01746385188358
18230,2918,1,galleryScroll,73.01784625704435
18231,2918,1,galleryScroll,73.0185288584821
